Game Number,Move Number,Player,Move,Board,Comment
554,41,White,c1g5,". q . r k . r .
. p . . p . b p
p N b p N n . .
. . p . . . . .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
R . B . . R . K",
554,42,Black,g7h8,". q . r k . r .
. p . . p . b p
p N b p N n . .
. . p . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
R . . . . R . K",
554,43,White,a1e1,". q . r k . r b
. p . . p . . p
p N b p N n . .
. . p . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
R . . . . R . K",
554,44,Black,d8d7,". q . r k . r b
. p . . p . . p
p N b p N n . .
. . p . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
. . . . R R . K",
554,45,White,f1f6,". q . . k . r b
. p . r p . . p
p N b p N n . .
. . p . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
. . . . R R . K",
554,46,Black,e7f6,". q . . k . r b
. p . r p . . p
p N b p N R . .
. . p . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
. . . . R . . K",
554,47,White,e6c5,". q . . k . r b
. p . r . . . p
p N b p N p . .
. . p . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
. . . . R . . K",
554,48,Black,e8d8,". q . . k . r b
. p . r . . . p
p N b p . p . .
. . N . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
. . . . R . . K",
554,49,White,c5d7,". q . k . . r b
. p . r . . . p
p N b p . p . .
. . N . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
. . . . R . . K",
554,50,Black,c6d7,". q . k . . r b
. p . N . . . p
p N b p . p . .
. . . . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
. . . . R . . K",
554,51,White,e2e7,". q . k . . r b
. p . b . . . p
p N . p . p . .
. . . . . . B .
. . . . . . . .
. . . P . . . .
P P . . Q . P P
. . . . R . . K",
554,52,Black,d8c7,". q . k . . r b
. p . b Q . . p
p N . p . p . .
. . . . . . B .
. . . . . . . .
. . . P . . . .
P P . . . . P P
. . . . R . . K",
554,53,White,b6d5,". q . . . . r b
. p k b Q . . p
p N . p . p . .
. . . . . . B .
. . . . . . . .
. . . P . . . .
P P . . . . P P
. . . . R . . K",A very nice game.  Black was made to look like a complete beginner.
555,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
555,2,Black,e7e6,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
555,3,White,d2d4,"r n b q k b n r
p p p p . p p p
. . . . p . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
555,4,Black,d7d5,"r n b q k b n r
p p p p . p p p
. . . . p . . .
. . . . . . . .
. . . P P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B N R",
555,5,White,b1c3,"r n b q k b n r
p p p . . p p p
. . . . p . . .
. . . p . . . .
. . . P P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B N R",
555,6,Black,g8f6,"r n b q k b n r
p p p . . p p p
. . . . p . . .
. . . p . . . .
. . . P P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B N R",
555,7,White,e4e5,"r n b q k b . r
p p p . . p p p
. . . . p n . .
. . . p . . . .
. . . P P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B N R",
555,8,Black,f6d7,"r n b q k b . r
p p p . . p p p
. . . . p n . .
. . . p P . . .
. . . P . . . .
. . N . . . . .
P P P . . P P P
R . B Q K B N R",
555,9,White,f2f4,"r n b q k b . r
p p p n . p p p
. . . . p . . .
. . . p P . . .
. . . P . . . .
. . N . . . . .
P P P . . P P P
R . B Q K B N R",
555,10,Black,c7c5,"r n b q k b . r
p p p n . p p p
. . . . p . . .
. . . p P . . .
. . . P . P . .
. . N . . . . .
P P P . . . P P
R . B Q K B N R",
555,11,White,g1f3,"r n b q k b . r
p p . n . p p p
. . . . p . . .
. . p p P . . .
. . . P . P . .
. . N . . . . .
P P P . . . P P
R . B Q K B N R",
555,12,Black,b8c6,"r n b q k b . r
p p . n . p p p
. . . . p . . .
. . p p P . . .
. . . P . P . .
. . N . . N . .
P P P . . . P P
R . B Q K B . R",
555,13,White,c1e3,"r . b q k b . r
p p . n . p p p
. . n . p . . .
. . p p P . . .
. . . P . P . .
. . N . . N . .
P P P . . . P P
R . B Q K B . R",
555,14,Black,d8b6,"r . b q k b . r
p p . n . p p p
. . n . p . . .
. . p p P . . .
. . . P . P . .
. . N . B N . .
P P P . . . P P
R . . Q K B . R",
555,15,White,c3a4,"r . b . k b . r
p p . n . p p p
. q n . p . . .
. . p p P . . .
. . . P . P . .
. . N . B N . .
P P P . . . P P
R . . Q K B . R",
555,16,Black,b6a5,"r . b . k b . r
p p . n . p p p
. q n . p . . .
. . p p P . . .
N . . P . P . .
. . . . B N . .
P P P . . . P P
R . . Q K B . R",
555,17,White,c2c3,"r . b . k b . r
p p . n . p p p
. . n . p . . .
q . p p P . . .
N . . P . P . .
. . . . B N . .
P P P . . . P P
R . . Q K B . R",
555,18,Black,c5d4,"r . b . k b . r
p p . n . p p p
. . n . p . . .
q . p p P . . .
N . . P . P . .
. . P . B N . .
P P . . . . P P
R . . Q K B . R",
555,19,White,b2b4,"r . b . k b . r
p p . n . p p p
. . n . p . . .
q . . p P . . .
N . . p . P . .
. . P . B N . .
P P . . . . P P
R . . Q K B . R",
555,20,Black,c6b4,"r . b . k b . r
p p . n . p p p
. . n . p . . .
q . . p P . . .
N P . p . P . .
. . P . B N . .
P . . . . . P P
R . . Q K B . R",
555,21,White,c3b4,"r . b . k b . r
p p . n . p p p
. . . . p . . .
q . . p P . . .
N n . p . P . .
. . P . B N . .
P . . . . . P P
R . . Q K B . R",
555,22,Black,f8b4,"r . b . k b . r
p p . n . p p p
. . . . p . . .
q . . p P . . .
N P . p . P . .
. . . . B N . .
P . . . . . P P
R . . Q K B . R",
555,23,White,e3d2,"r . b . k . . r
p p . n . p p p
. . . . p . . .
q . . p P . . .
N b . p . P . .
. . . . B N . .
P . . . . . P P
R . . Q K B . R",
555,24,Black,b4d2,"r . b . k . . r
p p . n . p p p
. . . . p . . .
q . . p P . . .
N b . p . P . .
. . . . . N . .
P . . B . . P P
R . . Q K B . R",
555,25,White,f3d2,"r . b . k . . r
p p . n . p p p
. . . . p . . .
q . . p P . . .
N . . p . P . .
. . . . . N . .
P . . b . . P P
R . . Q K B . R",
555,26,Black,b7b6,"r . b . k . . r
p p . n . p p p
. . . . p . . .
q . . p P . . .
N . . p . P . .
. . . . . . . .
P . . N . . P P
R . . Q K B . R",
555,27,White,f1d3,"r . b . k . . r
p . . n . p p p
. p . . p . . .
q . . p P . . .
N . . p . P . .
. . . . . . . .
P . . N . . P P
R . . Q K B . R",
555,28,Black,c8a6,"r . b . k . . r
p . . n . p p p
. p . . p . . .
q . . p P . . .
N . . p . P . .
. . . B . . . .
P . . N . . P P
R . . Q K . . R",
555,29,White,a4b2,"r . . . k . . r
p . . n . p p p
b p . . p . . .
q . . p P . . .
N . . p . P . .
. . . B . . . .
P . . N . . P P
R . . Q K . . R",
555,30,Black,a6d3,"r . . . k . . r
p . . n . p p p
b p . . p . . .
q . . p P . . .
. . . p . P . .
. . . B . . . .
P N . N . . P P
R . . Q K . . R",
555,31,White,b2d3,"r . . . k . . r
p . . n . p p p
. p . . p . . .
q . . p P . . .
. . . p . P . .
. . . b . . . .
P N . N . . P P
R . . Q K . . R",
555,32,Black,d7c5,"r . . . k . . r
p . . n . p p p
. p . . p . . .
q . . p P . . .
. . . p . P . .
. . . N . . . .
P . . N . . P P
R . . Q K . . R",
555,33,White,d3f2,"r . . . k . . r
p . . . . p p p
. p . . p . . .
q . n p P . . .
. . . p . P . .
. . . N . . . .
P . . N . . P P
R . . Q K . . R",It seems that this move allows white to consolidate in relative peace. The knight eventually looks nice on g4 too.
555,34,Black,c5a4,"r . . . k . . r
p . . . . p p p
. p . . p . . .
q . n p P . . .
. . . p . P . .
. . . . . . . .
P . . N . N P P
R . . Q K . . R",
555,35,White,e1g1,"r . . . k . . r
p . . . . p p p
. p . . p . . .
q . . p P . . .
n . . p . P . .
. . . . . . . .
P . . N . N P P
R . . Q K . . R",
555,36,Black,a4c3,"r . . . k . . r
p . . . . p p p
. p . . p . . .
q . . p P . . .
n . . p . P . .
. . . . . . . .
P . . N . N P P
R . . Q . R K .",
555,37,White,d1g4,"r . . . k . . r
p . . . . p p p
. p . . p . . .
q . . p P . . .
. . . p . P . .
. . n . . . . .
P . . N . N P P
R . . Q . R K .",
555,38,Black,e8g8,"r . . . k . . r
p . . . . p p p
. p . . p . . .
q . . p P . . .
. . . p . P Q .
. . n . . . . .
P . . N . N P P
R . . . . R K .",
555,39,White,d2f3,"r . . . . r k .
p . . . . p p p
. p . . p . . .
q . . p P . . .
. . . p . P Q .
. . n . . . . .
P . . N . N P P
R . . . . R K .",
555,40,Black,a8c8,"r . . . . r k .
p . . . . p p p
. p . . p . . .
q . . p P . . .
. . . p . P Q .
. . n . . N . .
P . . . . N P P
R . . . . R K .",
555,41,White,g4h4,". . r . . r k .
p . . . . p p p
. p . . p . . .
q . . p P . . .
. . . p . P Q .
. . n . . N . .
P . . . . N P P
R . . . . R K .",
555,42,Black,a5a4,". . r . . r k .
p . . . . p p p
. p . . p . . .
q . . p P . . .
. . . p . P . Q
. . n . . N . .
P . . . . N P P
R . . . . R K .",Apparently the best defensive try. The queen wants to help the defense via c2.
555,43,White,f2g4,". . r . . r k .
p . . . . p p p
. p . . p . . .
. . . p P . . .
q . . p . P . Q
. . n . . N . .
P . . . . N P P
R . . . . R K .",
555,44,Black,c3e2,". . r . . r k .
p . . . . p p p
. p . . p . . .
. . . p P . . .
q . . p . P N Q
. . n . . N . .
P . . . . . P P
R . . . . R K .",
555,45,White,g1h1,". . r . . r k .
p . . . . p p p
. p . . p . . .
. . . p P . . .
q . . p . P N Q
. . . . . N . .
P . . . n . P P
R . . . . R K .",
555,46,Black,a4c2,". . r . . r k .
p . . . . p p p
. p . . p . . .
. . . p P . . .
q . . p . P N Q
. . . . . N . .
P . . . n . P P
R . . . . R . K",
555,47,White,a1e1,". . r . . r k .
p . . . . p p p
. p . . p . . .
. . . p P . . .
. . . p . P N Q
. . . . . N . .
P . q . n . P P
R . . . . R . K",
555,48,Black,d4d3,". . r . . r k .
p . . . . p p p
. p . . p . . .
. . . p P . . .
. . . p . P N Q
. . . . . N . .
P . q . n . P P
. . . . R R . K","Kortchnoi was depending on a diversion with ... d3-d2, but this doesn't pan out and his queen is out of the defense."
555,49,White,e1d1,". . r . . r k .
p . . . . p p p
. p . . p . . .
. . . p P . . .
. . . . . P N Q
. . . p . N . .
P . q . n . P P
. . . . R R . K",
555,50,Black,h7h6,". . r . . r k .
p . . . . p p p
. p . . p . . .
. . . p P . . .
. . . . . P N Q
. . . p . N . .
P . q . n . P P
. . . R . R . K",
555,51,White,g4h6,". . r . . r k .
p . . . . p p .
. p . . p . . p
. . . p P . . .
. . . . . P N Q
. . . p . N . .
P . q . n . P P
. . . R . R . K",
555,52,Black,g7h6,". . r . . r k .
p . . . . p p .
. p . . p . . N
. . . p P . . .
. . . . . P . Q
. . . p . N . .
P . q . n . P P
. . . R . R . K",
555,53,White,h4h6,". . r . . r k .
p . . . . p . .
. p . . p . . p
. . . p P . . .
. . . . . P . Q
. . . p . N . .
P . q . n . P P
. . . R . R . K",
555,54,Black,f7f6,". . r . . r k .
p . . . . p . .
. p . . p . . Q
. . . p P . . .
. . . . . P . .
. . . p . N . .
P . q . n . P P
. . . R . R . K",
555,55,White,e5f6,". . r . . r k .
p . . . . . . .
. p . . p p . Q
. . . p P . . .
. . . . . P . .
. . . p . N . .
P . q . n . P P
. . . R . R . K",
555,56,Black,c8c7,". . r . . r k .
p . . . . . . .
. p . . p P . Q
. . . p . . . .
. . . . . P . .
. . . p . N . .
P . q . n . P P
. . . R . R . K",
555,57,White,f3e5,". . . . . r k .
p . r . . . . .
. p . . p P . Q
. . . p . . . .
. . . . . P . .
. . . p . N . .
P . q . n . P P
. . . R . R . K",Perhaps the only blemish on an otherwise fine model game for this whole variation.
555,58,Black,c7h7,". . . . . r k .
p . r . . . . .
. p . . p P . Q
. . . p N . . .
. . . . . P . .
. . . p . . . .
P . q . n . P P
. . . R . R . K",
555,59,White,h6g6,". . . . . r k .
p . . . . . . r
. p . . p P . Q
. . . p N . . .
. . . . . P . .
. . . p . . . .
P . q . n . P P
. . . R . R . K",
556,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
556,2,Black,e7e6,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
556,3,White,d2d4,"r n b q k b n r
p p p p . p p p
. . . . p . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
556,4,Black,d7d5,"r n b q k b n r
p p p p . p p p
. . . . p . . .
. . . . . . . .
. . . P P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B N R",
556,5,White,b1c3,"r n b q k b n r
p p p . . p p p
. . . . p . . .
. . . p . . . .
. . . P P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B N R",
556,6,Black,f8b4,"r n b q k b n r
p p p . . p p p
. . . . p . . .
. . . p . . . .
. . . P P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B N R",
556,7,White,e4e5,"r n b q k . n r
p p p . . p p p
. . . . p . . .
. . . p . . . .
. b . P P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B N R",
556,8,Black,g8e7,"r n b q k . n r
p p p . . p p p
. . . . p . . .
. . . p P . . .
. b . P . . . .
. . N . . . . .
P P P . . P P P
R . B Q K B N R",
556,9,White,a2a3,"r n b q k . . r
p p p . n p p p
. . . . p . . .
. . . p P . . .
. b . P . . . .
. . N . . . . .
P P P . . P P P
R . B Q K B N R",
556,10,Black,b4c3,"r n b q k . . r
p p p . n p p p
. . . . p . . .
. . . p P . . .
. b . P . . . .
P . N . . . . .
. P P . . P P P
R . B Q K B N R",
556,11,White,b2c3,"r n b q k . . r
p p p . n p p p
. . . . p . . .
. . . p P . . .
. . . P . . . .
P . b . . . . .
. P P . . P P P
R . B Q K B N R",
556,12,Black,c7c5,"r n b q k . . r
p p p . n p p p
. . . . p . . .
. . . p P . . .
. . . P . . . .
P . P . . . . .
. . P . . P P P
R . B Q K B N R",
556,13,White,d1g4,"r n b q k . . r
p p . . n p p p
. . . . p . . .
. . p p P . . .
. . . P . . . .
P . P . . . . .
. . P . . P P P
R . B Q K B N R",
556,14,Black,d8c7,"r n b q k . . r
p p . . n p p p
. . . . p . . .
. . p p P . . .
. . . P . . Q .
P . P . . . . .
. . P . . P P P
R . B . K B N R",
556,15,White,f1d3,"r n b . k . . r
p p q . n p p p
. . . . p . . .
. . p p P . . .
. . . P . . Q .
P . P . . . . .
. . P . . P P P
R . B . K B N R","This is not a particularly great move from the objective point of view. However, subjectively I think it is right. This avoids all of the well-traveled theory after 8.Qxg7 which, despite his rating, my opponent could easily look up. Here, even if my opponent knows to take the pawn, the position will become unbalanced and unfamiliar (to him). In such a position the likelihood of him playing timidly and badly is high."
556,16,Black,c5d4,"r n b . k . . r
p p q . n p p p
. . . . p . . .
. . p p P . . .
. . . P . . Q .
P . P B . . . .
. . P . . P P P
R . B . K . N R",
556,17,White,g1e2,"r n b . k . . r
p p q . n p p p
. . . . p . . .
. . . p P . . .
. . . p . . Q .
P . P B . . . .
. . P . . P P P
R . B . K . N R",
556,18,Black,b8c6,"r n b . k . . r
p p q . n p p p
. . . . p . . .
. . . p P . . .
. . . p . . Q .
P . P B . . . .
. . P . N P P P
R . B . K . . R",There it is.
556,19,White,c3d4,"r . b . k . . r
p p q . n p p p
. . n . p . . .
. . . p P . . .
. . . p . . Q .
P . P B . . . .
. . P . N P P P
R . B . K . . R","Now white simply has more space, and has whatever chances exist on both sides of the board."
556,20,Black,e7g6,"r . b . k . . r
p p q . n p p p
. . n . p . . .
. . . p P . . .
. . . P . . Q .
P . . B . . . .
. . P . N P P P
R . B . K . . R",
556,21,White,c1e3,"r . b . k . . r
p p q . . p p p
. . n . p . n .
. . . p P . . .
. . . P . . Q .
P . . B . . . .
. . P . N P P P
R . B . K . . R",
556,22,Black,c8d7,"r . b . k . . r
p p q . . p p p
. . n . p . n .
. . . p P . . .
. . . P . . Q .
P . . B B . . .
. . P . N P P P
R . . . K . . R",
556,23,White,h2h4,"r . . . k . . r
p p q b . p p p
. . n . p . n .
. . . p P . . .
. . . P . . Q .
P . . B B . . .
. . P . N P P P
R . . . K . . R",
556,24,Black,h7h5,"r . . . k . . r
p p q b . p p p
. . n . p . n .
. . . p P . . .
. . . P . . Q P
P . . B B . . .
. . P . N P P .
R . . . K . . R",
556,25,White,g4g5,"r . . . k . . r
p p q b . p p .
. . n . p . n .
. . . p P . . p
. . . P . . Q P
P . . B B . . .
. . P . N P P .
R . . . K . . R",
556,26,Black,c6e7,"r . . . k . . r
p p q b . p p .
. . n . p . n .
. . . p P . Q p
. . . P . . . P
P . . B B . . .
. . P . N P P .
R . . . K . . R",
556,27,White,e1g1,"r . . . k . . r
p p q b n p p .
. . . . p . n .
. . . p P . Q p
. . . P . . . P
P . . B B . . .
. . P . N P P .
R . . . K . . R",
556,28,Black,e8c8,"r . . . k . . r
p p q b n p p .
. . . . p . n .
. . . p P . Q p
. . . P . . . P
P . . B B . . .
. . P . N P P .
R . . . . R K .",
556,29,White,e2f4,". . k r . . . r
p p q b n p p .
. . . . p . n .
. . . p P . Q p
. . . P . . . P
P . . B B . . .
. . P . N P P .
R . . . . R K .","There are other plans, but this works excellently in the game. After 17...g6 black has no hopes of kingside counterplay."
556,30,Black,g6f4,". . k r . . . r
p p q b n p p .
. . . . p . n .
. . . p P . Q p
. . . P . N . P
P . . B B . . .
. . P . . P P .
R . . . . R K .",
556,31,White,e3f4,". . k r . . . r
p p q b n p p .
. . . . p . . .
. . . p P . Q p
. . . P . n . P
P . . B B . . .
. . P . . P P .
R . . . . R K .",
556,32,Black,e7c6,". . k r . . . r
p p q b n p p .
. . . . p . . .
. . . p P . Q p
. . . P . B . P
P . . B . . . .
. . P . . P P .
R . . . . R K .",
556,33,White,c2c3,". . k r . . . r
p p q b . p p .
. . n . p . . .
. . . p P . Q p
. . . P . B . P
P . . B . . . .
. . P . . P P .
R . . . . R K .",
556,34,Black,g7g6,". . k r . . . r
p p q b . p p .
. . n . p . . .
. . . p P . Q p
. . . P . B . P
P . P B . . . .
. . . . . P P .
R . . . . R K .",
556,35,White,a3a4,". . k r . . . r
p p q b . p . .
. . n . p . p .
. . . p P . Q p
. . . P . B . P
P . P B . . . .
. . . . . P P .
R . . . . R K .",
556,36,Black,c6a5,". . k r . . . r
p p q b . p . .
. . n . p . p .
. . . p P . Q p
P . . P . B . P
. . P B . . . .
. . . . . P P .
R . . . . R K .",I was hoping to see this!
556,37,White,g5e7,". . k r . . . r
p p q b . p . .
. . . . p . p .
n . . p P . Q p
P . . P . B . P
. . P B . . . .
. . . . . P P .
R . . . . R K .",
556,38,Black,d7c6,". . k r . . . r
p p q b Q p . .
. . . . p . p .
n . . p P . . p
P . . P . B . P
. . P B . . . .
. . . . . P P .
R . . . . R K .",
556,39,White,e7b4,". . k r . . . r
p p q . Q p . .
. . b . p . p .
n . . p P . . p
P . . P . B . P
. . P B . . . .
. . . . . P P .
R . . . . R K .",
556,40,Black,b7b6,". . k r . . . r
p p q . . p . .
. . b . p . p .
n . . p P . . p
P Q . P . B . P
. . P B . . . .
. . . . . P P .
R . . . . R K .",
556,41,White,f4g5,". . k r . . . r
p . q . . p . .
. p b . p . p .
n . . p P . . p
P Q . P . B . P
. . P B . . . .
. . . . . P P .
R . . . . R K .",
556,42,Black,d8d7,". . k r . . . r
p . q . . p . .
. p b . p . p .
n . . p P . B p
P Q . P . . . P
. . P B . . . .
. . . . . P P .
R . . . . R K .",
556,43,White,f1c1,". . k . . . . r
p . q r . p . .
. p b . p . p .
n . . p P . B p
P Q . P . . . P
. . P B . . . .
. . . . . P P .
R . . . . R K .",
556,44,Black,c7b7,". . k . . . . r
p . q r . p . .
. p b . p . p .
n . . p P . B p
P Q . P . . . P
. . P B . . . .
. . . . . P P .
R . R . . . K .",
556,45,White,a1b1,". . k . . . . r
p q . r . p . .
. p b . p . p .
n . . p P . B p
P Q . P . . . P
. . P B . . . .
. . . . . P P .
R . R . . . K .","So far everything has gone excellently for white on the board and on the clock. Now, however, white has to be very precise. My great advantage is that black is tied, so I can choose when and where to strike. This would be no advantage if I strike at the wrong moment and simply release black's pieces. There is a phase where the momentum temporarily shifts in a chess game and the pressure is on the attacker to find the right continuation. This is it."
556,46,Black,c8b8,". . k . . . . r
p q . r . p . .
. p b . p . p .
n . . p P . B p
P Q . P . . . P
. . P B . . . .
. . . . . P P .
. R R . . . K .","Black defends well for the next few moves and doesn't get spooked. For example, I was hoping he might be nervous to play this after I had plonked my rook onto the b-file."
